filename	onset	offset	event_label
Y--5uHDNDKxs_30.000_40.000.wav	4.327660714285714	4.648888392857144	Cat
Y--CE2f-ttEQ_30.000_40.000.wav	0.45797844827586187	1.2509655172413796	Dog
Y--ERHDSdxGQ_30.000_40.000.wav	4.156702008032132	10.00565461847389	Speech
Y--ERHDSdxGQ_30.000_40.000.wav	7.077978448275862	7.31096551724138	Dog
Y--ERHDSdxGQ_30.000_40.000.wav	7.577978448275862	7.81096551724138	Dog
Y--ERHDSdxGQ_30.000_40.000.wav	9.557978448275863	9.690965517241379	Dog
Y--GvdHSAsBs_20.000_30.000.wav	2.916174496644294	9.99875167785235	Running_water
Y--KCIeTv6PM_18.000_28.000.wav	0.08766071428571406	3.828888392857143	Cat
Y--KCIeTv6PM_18.000_28.000.wav	4.827660714285714	5.968888392857144	Cat
Y--dr8rXrv8k_23.000_33.000.wav	0	0.56565461847389	Speech
Y--dr8rXrv8k_23.000_33.000.wav	0.627660714285714	2.468888392857143	Cat
Y--dr8rXrv8k_23.000_33.000.wav	1.6767020080321324	2.64565461847389	Speech
Y--dr8rXrv8k_23.000_33.000.wav	4.727660714285713	8.548888392857144	Cat
Y--nZlHfGCD0_18.000_28.000.wav	0	0.38565461847388993	Speech
Y--nZlHfGCD0_18.000_28.000.wav	0.17797844827586182	0.3509655172413797	Dog
Y--nZlHfGCD0_18.000_28.000.wav	0.6567020080321325	5.42565461847389	Speech
Y--nZlHfGCD0_18.000_28.000.wav	2.797978448275862	3.6109655172413797	Dog
Y--nZlHfGCD0_18.000_28.000.wav	7.876702008032132	9.52565461847389	Speech
Y-07O11QVLxo_100.000_110.000.wav	3.1947187499999994	3.872852678571431	Alarm_bell_ringing
Y-07O11QVLxo_100.000_110.000.wav	9.614718749999998	9.992852678571431	Alarm_bell_ringing
Y-0A1_JR5f34_16.000_26.000.wav	0.01670200803213254	0.8856546184738899	Speech
Y-0A1_JR5f34_16.000_26.000.wav	1.4779784482758618	2.0109655172413796	Dog
Y-0A1_JR5f34_16.000_26.000.wav	2.716702008032133	2.8856546184738896	Speech
Y-0A1_JR5f34_16.000_26.000.wav	3.4367020080321327	3.8056546184738895	Speech
Y-0A1_JR5f34_16.000_26.000.wav	4.596702008032132	5.08565461847389	Speech
Y-0A1_JR5f34_16.000_26.000.wav	5.137978448275861	5.4509655172413805	Dog
Y-0A1_JR5f34_16.000_26.000.wav	5.476702008032133	5.82565461847389	Speech
Y-0A1_JR5f34_16.000_26.000.wav	5.657978448275862	5.79096551724138	Dog
Y-0A1_JR5f34_16.000_26.000.wav	6.456702008032132	8.20565461847389	Speech
Y-0A1_JR5f34_16.000_26.000.wav	8.857978448275862	9.09096551724138	Dog
Y-0BScjoz3Z0_10.000_20.000.wav	0	0.5056546184738899	Speech
Y-0BScjoz3Z0_10.000_20.000.wav	1.1767020080321324	8.065654618473891	Speech
Y-0BScjoz3Z0_10.000_20.000.wav	7.167590909090909	7.370166666666667	Dishes
Y-0BScjoz3Z0_10.000_20.000.wav	8.536702008032131	9.725654618473891	Speech
Y-0BScjoz3Z0_10.000_20.000.wav	8.887590909090909	9.310166666666667	Dishes
Y-0nSANmuPxU_10.000_20.000.wav	2.236702008032133	4.145654618473889	Speech
Y-0nSANmuPxU_10.000_20.000.wav	4.756702008032132	5.24565461847389	Speech
Y-0nSANmuPxU_10.000_20.000.wav	7.036702008032132	7.90565461847389	Speech
Y-0nSANmuPxU_10.000_20.000.wav	8.916702008032132	9.70565461847389	Speech
Y-0x3rJPqtPY_140.000_150.000.wav	0.011087500000000063	10.011375	Vacuum_cleaner
Y-0x3rJPqtPY_140.000_150.000.wav	0.42766071428571406	1.3288883928571433	Cat
Y-0x3rJPqtPY_140.000_150.000.wav	1.907660714285714	4.208888392857143	Cat
Y-0x3rJPqtPY_140.000_150.000.wav	3.576702008032133	3.9056546184738896	Speech
Y-0x3rJPqtPY_140.000_150.000.wav	4.076702008032132	6.36565461847389	Speech
Y-0x3rJPqtPY_140.000_150.000.wav	9.556702008032133	10.00565461847389	Speech
Y-146FAIZx8I_40.000_50.000.wav	0	2.10565461847389	Speech
Y-146FAIZx8I_40.000_50.000.wav	0.0002857142857143692	10.018375	Electric_shaver_toothbrush
Y-146FAIZx8I_40.000_50.000.wav	3.236702008032133	8.485654618473891	Speech
Y-1Aq2vO90x0_100.000_110.000.wav			
Y-1IQfWwrPbc_240.000_250.000.wav	0	1.36565461847389	Speech
Y-1IQfWwrPbc_240.000_250.000.wav	0	9.993266666666667	Frying
Y-1IQfWwrPbc_240.000_250.000.wav	2.0167020080321327	2.4856546184738897	Speech
Y-1IQfWwrPbc_240.000_250.000.wav	3.8167020080321326	6.685654618473889	Speech
