filename	onset	offset	event_label
Y--5uHDNDKxs_30.000_40.000.wav	4.283038461538461	4.685725274725275	Cat
Y--CE2f-ttEQ_30.000_40.000.wav	0.4188275862068963	1.2951767241379313	Dog
Y--CE2f-ttEQ_30.000_40.000.wav	4.083918869644489	4.424353691886959	Speech
Y--CE2f-ttEQ_30.000_40.000.wav	4.9639188696444885	5.384353691886959	Speech
Y--CE2f-ttEQ_30.000_40.000.wav	6.343918869644488	8.42435369188696	Speech
Y--CE2f-ttEQ_30.000_40.000.wav	9.583918869644489	9.964353691886961	Speech
Y--ERHDSdxGQ_30.000_40.000.wav	0.4604163265306121	0.7215510204081633	Dishes
Y--ERHDSdxGQ_30.000_40.000.wav	2.200416326530612	2.441551020408163	Dishes
Y--ERHDSdxGQ_30.000_40.000.wav	3.9988275862068963	4.2151767241379305	Dog
Y--ERHDSdxGQ_30.000_40.000.wav	4.060416326530612	4.181551020408163	Dishes
Y--ERHDSdxGQ_30.000_40.000.wav	4.203918869644489	10.00435369188696	Speech
Y--ERHDSdxGQ_30.000_40.000.wav	6.078827586206897	6.255176724137931	Dog
Y--ERHDSdxGQ_30.000_40.000.wav	6.538827586206897	8.09517672413793	Dog
Y--ERHDSdxGQ_30.000_40.000.wav	7.340416326530612	7.641551020408164	Dishes
Y--ERHDSdxGQ_30.000_40.000.wav	7.800416326530612	7.961551020408163	Dishes
Y--ERHDSdxGQ_30.000_40.000.wav	8.220416326530612	8.461551020408164	Dishes
Y--ERHDSdxGQ_30.000_40.000.wav	8.600416326530611	8.821551020408164	Dishes
Y--ERHDSdxGQ_30.000_40.000.wav	9.058827586206897	9.25517672413793	Dog
Y--ERHDSdxGQ_30.000_40.000.wav	9.080416326530612	9.521551020408163	Dishes
Y--ERHDSdxGQ_30.000_40.000.wav	9.478827586206897	9.77517672413793	Dog
Y--GvdHSAsBs_20.000_30.000.wav			
Y--KCIeTv6PM_18.000_28.000.wav	0.15882758620689633	3.2151767241379314	Dog
Y--KCIeTv6PM_18.000_28.000.wav	5.078827586206897	5.455176724137931	Dog
Y--dr8rXrv8k_23.000_33.000.wav	0.043918869644488934	0.5643536918869595	Speech
Y--dr8rXrv8k_23.000_33.000.wav	1.643918869644489	2.4043536918869592	Speech
Y--nZlHfGCD0_18.000_28.000.wav	0.06391886964448894	0.1843536918869594	Speech
Y--nZlHfGCD0_18.000_28.000.wav	0.05882758620689633	0.45517672413793114	Dog
Y--nZlHfGCD0_18.000_28.000.wav	0.743918869644489	2.9443536918869593	Speech
Y--nZlHfGCD0_18.000_28.000.wav	2.7388275862068965	3.4951767241379312	Dog
Y--nZlHfGCD0_18.000_28.000.wav	3.7188275862068965	4.035176724137931	Dog
Y--nZlHfGCD0_18.000_28.000.wav	3.783918869644489	5.004353691886959	Speech
Y--nZlHfGCD0_18.000_28.000.wav	8.698827586206898	9.01517672413793	Dog
Y--nZlHfGCD0_18.000_28.000.wav	8.96391886964449	9.44435369188696	Speech
